iso3,year_month,acled_total_events,acled_battles,acled_explosions,acled_violence_against_civilians,acled_protests,acled_riots,acled_strategic_developments,acled_total_fatalities,acled_civilian_targeting_events,acled_fatalities_per_event,acled_violence_share,acled_protest_share
IDN,2019-09-01,326,2.0,0.0,17.0,255.0,40.0,12.0,79,17.0,0.24233128834355827,0.05828220858895705,0.9049079754601227
IDN,2019-10-01,134,1.0,0.0,9.0,102.0,9.0,13.0,9,9.0,0.06716417910447761,0.07462686567164178,0.8283582089552238
IDN,2019-11-01,155,3.0,1.0,10.0,123.0,9.0,9.0,8,11.0,0.05161290322580645,0.09032258064516129,0.8516129032258064
IDN,2019-12-01,147,10.0,1.0,5.0,113.0,13.0,5.0,13,7.0,0.08843537414965986,0.10884353741496598,0.8571428571428571
IDN,2020-01-01,125,6.0,1.0,7.0,101.0,6.0,4.0,3,10.0,0.024,0.112,0.856
IDN,2020-02-01,144,8.0,0.0,6.0,112.0,11.0,7.0,10,6.0,0.06944444444444445,0.09722222222222222,0.8541666666666666
IDN,2020-03-01,151,13.0,0.0,3.0,105.0,15.0,15.0,17,4.0,0.11258278145695365,0.10596026490066225,0.7947019867549668
IDN,2020-04-01,80,8.0,0.0,16.0,31.0,12.0,13.0,23,19.0,0.2875,0.3,0.5375
IDN,2020-05-01,76,5.0,0.0,14.0,40.0,14.0,3.0,10,16.0,0.13157894736842105,0.25,0.7105263157894737
IDN,2020-06-01,156,2.0,1.0,8.0,127.0,18.0,0.0,5,11.0,0.03205128205128205,0.07051282051282051,0.9294871794871795
IDN,2020-07-01,247,1.0,1.0,12.0,214.0,15.0,4.0,5,17.0,0.020242914979757085,0.05668016194331984,0.9271255060728745
IDN,2020-08-01,215,2.0,0.0,15.0,168.0,22.0,8.0,14,19.0,0.06511627906976744,0.07906976744186046,0.8837209302325582
IDN,2020-09-01,189,8.0,0.0,10.0,151.0,18.0,2.0,18,12.0,0.09523809523809523,0.09523809523809523,0.8941798941798942
IDN,2020-10-01,343,8.0,0.0,9.0,236.0,78.0,12.0,6,13.0,0.01749271137026239,0.04956268221574344,0.9154518950437318
IDN,2020-11-01,164,5.0,0.0,7.0,137.0,10.0,5.0,14,8.0,0.08536585365853659,0.07317073170731707,0.8963414634146342
IDN,2020-12-01,122,1.0,0.0,6.0,88.0,18.0,9.0,9,10.0,0.07377049180327869,0.05737704918032787,0.8688524590163934
IDN,2021-01-01,89,5.0,0.0,5.0,62.0,7.0,10.0,20,5.0,0.2247191011235955,0.11235955056179775,0.7752808988764045
IDN,2021-02-01,118,10.0,0.0,16.0,78.0,4.0,10.0,13,17.0,0.11016949152542373,0.22033898305084745,0.6949152542372882
IDN,2021-03-01,181,5.0,1.0,6.0,150.0,11.0,8.0,9,7.0,0.049723756906077346,0.06629834254143646,0.8895027624309392
IDN,2021-04-01,155,7.0,0.0,12.0,108.0,10.0,18.0,18,12.0,0.11612903225806452,0.12258064516129032,0.7612903225806451
IDN,2021-05-01,214,19.0,2.0,11.0,159.0,11.0,12.0,17,15.0,0.0794392523364486,0.14953271028037382,0.794392523364486
IDN,2021-06-01,168,6.0,0.0,7.0,131.0,15.0,9.0,11,9.0,0.06547619047619048,0.07738095238095238,0.8690476190476191
IDN,2021-07-01,156,6.0,0.0,10.0,102.0,34.0,4.0,4,16.0,0.02564102564102564,0.10256410256410256,0.8717948717948718
IDN,2021-08-01,172,10.0,0.0,3.0,132.0,17.0,10.0,7,7.0,0.040697674418604654,0.0755813953488372,0.8662790697674418
IDN,2021-09-01,213,14.0,7.0,7.0,152.0,15.0,18.0,17,8.0,0.07981220657276995,0.13145539906103287,0.784037558685446
IDN,2021-10-01,239,11.0,11.0,7.0,191.0,10.0,9.0,13,10.0,0.05439330543933055,0.12133891213389121,0.8410041841004184
IDN,2021-11-01,296,9.0,0.0,4.0,258.0,20.0,5.0,5,6.0,0.016891891891891893,0.04391891891891892,0.9391891891891891
IDN,2021-12-01,253,8.0,0.0,2.0,228.0,10.0,5.0,4,2.0,0.015810276679841896,0.039525691699604744,0.9407114624505929
IDN,2022-01-01,258,6.0,0.0,8.0,230.0,8.0,6.0,14,8.0,0.05426356589147287,0.05426356589147287,0.9224806201550387
IDN,2022-02-01,221,4.0,0.0,7.0,197.0,8.0,5.0,7,8.0,0.03167420814479638,0.049773755656108594,0.9276018099547512
IDN,2022-03-01,321,8.0,0.0,9.0,288.0,12.0,4.0,18,9.0,0.056074766355140186,0.0529595015576324,0.9345794392523364
IDN,2022-04-01,270,12.0,0.0,13.0,231.0,10.0,4.0,10,13.0,0.037037037037037035,0.09259259259259259,0.8925925925925926
IDN,2022-05-01,207,2.0,0.0,10.0,179.0,12.0,4.0,10,12.0,0.04830917874396135,0.057971014492753624,0.9227053140096618
IDN,2022-06-01,253,2.0,0.0,10.0,230.0,9.0,2.0,10,13.0,0.039525691699604744,0.04743083003952569,0.9446640316205533
IDN,2022-07-01,231,3.0,0.0,9.0,196.0,20.0,3.0,22,10.0,0.09523809523809523,0.05194805194805195,0.935064935064935
IDN,2022-08-01,254,1.0,0.0,10.0,225.0,10.0,8.0,7,11.0,0.027559055118110236,0.04330708661417323,0.9251968503937008
IDN,2022-09-01,708,1.0,0.0,15.0,640.0,48.0,4.0,9,18.0,0.012711864406779662,0.022598870056497175,0.9717514124293786
IDN,2022-10-01,247,1.0,0.0,8.0,223.0,7.0,8.0,137,10.0,0.5546558704453441,0.03643724696356275,0.9311740890688259
IDN,2022-11-01,246,4.0,0.0,7.0,211.0,20.0,4.0,9,11.0,0.036585365853658534,0.044715447154471545,0.9390243902439024
IDN,2022-12-01,243,4.0,1.0,4.0,215.0,15.0,4.0,13,6.0,0.053497942386831275,0.037037037037037035,0.9465020576131687
IDN,2023-01-01,223,5.0,1.0,9.0,179.0,19.0,10.0,11,13.0,0.04932735426008968,0.06726457399103139,0.8878923766816144
IDN,2023-02-01,207,6.0,0.0,10.0,179.0,8.0,4.0,16,12.0,0.07729468599033816,0.07729468599033816,0.9033816425120773
IDN,2023-03-01,312,7.0,0.0,11.0,269.0,16.0,9.0,19,13.0,0.060897435897435896,0.057692307692307696,0.9134615384615384
IDN,2023-04-01,208,14.0,0.0,22.0,145.0,19.0,8.0,27,25.0,0.12980769230769232,0.17307692307692307,0.7884615384615384
IDN,2023-05-01,379,7.0,0.0,16.0,337.0,15.0,4.0,9,16.0,0.023746701846965697,0.06068601583113457,0.9287598944591029
IDN,2023-06-01,271,2.0,0.0,4.0,242.0,21.0,2.0,7,7.0,0.025830258302583026,0.02214022140221402,0.9704797047970479
IDN,2023-07-01,283,9.0,0.0,15.0,231.0,25.0,3.0,18,17.0,0.0636042402826855,0.08480565371024736,0.9045936395759717
IDN,2023-08-01,345,17.0,0.0,18.0,271.0,19.0,20.0,23,21.0,0.06666666666666667,0.10144927536231885,0.8405797101449275
IDN,2023-09-01,298,11.0,0.0,14.0,242.0,23.0,8.0,32,16.0,0.10738255033557047,0.08389261744966443,0.889261744966443
IDN,2023-10-01,388,3.0,0.0,11.0,351.0,16.0,7.0,23,14.0,0.059278350515463915,0.03608247422680412,0.9458762886597938
IDN,2023-11-01,396,7.0,1.0,11.0,357.0,14.0,6.0,27,12.0,0.06818181818181818,0.047979797979797977,0.9368686868686869
IDN,2023-12-01,267,4.0,0.0,7.0,233.0,21.0,2.0,7,9.0,0.026217228464419477,0.04119850187265917,0.951310861423221
IDN,2024-01-01,245,10.0,0.0,9.0,198.0,15.0,13.0,19,13.0,0.07755102040816327,0.07755102040816327,0.8693877551020408
IDN,2024-02-01,360,7.0,0.0,21.0,276.0,45.0,11.0,7,29.0,0.019444444444444445,0.07777777777777778,0.8916666666666667
IDN,2024-03-01,309,6.0,7.0,10.0,247.0,31.0,8.0,7,18.0,0.022653721682847898,0.0744336569579288,0.8996763754045307
IDN,2024-04-01,204,7.0,0.0,8.0,173.0,14.0,2.0,12,8.0,0.058823529411764705,0.07352941176470588,0.9166666666666666
IDN,2024-05-01,386,9.0,2.0,15.0,334.0,18.0,8.0,11,18.0,0.02849740932642487,0.06735751295336788,0.9119170984455959
IDN,2024-06-01,263,8.0,0.0,12.0,222.0,10.0,11.0,14,13.0,0.053231939163498096,0.07604562737642585,0.8821292775665399
IDN,2024-07-01,309,9.0,0.0,9.0,265.0,20.0,6.0,13,9.0,0.042071197411003236,0.05825242718446602,0.9223300970873787
IDN,2024-08-01,488,5.0,1.0,15.0,417.0,46.0,4.0,10,19.0,0.020491803278688523,0.0430327868852459,0.9487704918032787
IDN,2024-09-01,344,3.0,2.0,15.0,282.0,36.0,6.0,18,24.0,0.05232558139534884,0.05813953488372093,0.9244186046511628
IDN,2024-10-01,360,3.0,0.0,14.0,316.0,21.0,6.0,18,23.0,0.05,0.04722222222222222,0.9361111111111111
IDN,2024-11-01,358,3.0,0.0,16.0,277.0,53.0,9.0,15,30.0,0.04189944134078212,0.05307262569832402,0.9217877094972067
IDN,2024-12-01,426,11.0,1.0,24.0,328.0,49.0,13.0,20,36.0,0.046948356807511735,0.08450704225352113,0.8849765258215962
IND,2016-01-01,802,46.0,15.0,22.0,591.0,116.0,12.0,107,51.0,0.13341645885286782,0.10349127182044887,0.8815461346633416
IND,2016-02-01,1099,53.0,17.0,46.0,830.0,144.0,9.0,117,71.0,0.10646041856232939,0.10555050045495905,0.8862602365787079
IND,2016-03-01,796,37.0,20.0,24.0,632.0,76.0,7.0,111,53.0,0.13944723618090452,0.10175879396984924,0.8894472361809045
IND,2016-04-01,855,37.0,33.0,44.0,541.0,193.0,7.0,87,110.0,0.10175438596491228,0.13333333333333333,0.8584795321637427
IND,2016-05-01,1059,41.0,25.0,48.0,753.0,185.0,7.0,132,102.0,0.12464589235127478,0.10764872521246459,0.8857412653446648
IND,2016-06-01,1252,47.0,13.0,52.0,994.0,132.0,14.0,147,78.0,0.11741214057507987,0.08945686900958466,0.8993610223642172
IND,2016-07-01,1168,41.0,11.0,42.0,851.0,213.0,10.0,216,112.0,0.18493150684931506,0.08047945205479452,0.910958904109589
IND,2016-08-01,1208,60.0,26.0,47.0,844.0,225.0,6.0,162,118.0,0.13410596026490065,0.11009933774834436,0.8849337748344371
IND,2016-09-01,1454,69.0,11.0,38.0,1031.0,298.0,7.0,161,97.0,0.11072902338376892,0.0811554332874828,0.9140302613480055
IND,2016-10-01,1328,115.0,19.0,41.0,905.0,236.0,12.0,200,76.0,0.15060240963855423,0.13177710843373494,0.8591867469879518
IND,2016-11-01,1337,99.0,23.0,40.0,998.0,152.0,25.0,156,64.0,0.11667913238593867,0.1211667913238594,0.8601346297681376
IND,2016-12-01,990,48.0,18.0,43.0,751.0,123.0,7.0,65,75.0,0.06565656565656566,0.1101010101010101,0.8828282828282829
IND,2017-01-01,1418,59.0,26.0,48.0,1136.0,139.0,10.0,109,84.0,0.0768688293370945,0.09379407616361073,0.8991537376586742
IND,2017-02-01,1209,50.0,13.0,63.0,823.0,248.0,12.0,109,110.0,0.09015715467328371,0.10421836228287841,0.8858560794044665
IND,2017-03-01,1351,42.0,23.0,60.0,1017.0,199.0,10.0,112,115.0,0.08290155440414508,0.0925240562546262,0.9000740192450037
IND,2017-04-01,1312,48.0,12.0,61.0,914.0,271.0,6.0,148,103.0,0.11280487804878049,0.09222560975609756,0.9032012195121951
IND,2017-05-01,1111,76.0,24.0,48.0,737.0,214.0,12.0,153,90.0,0.13771377137713772,0.1332133213321332,0.855985598559856
IND,2017-06-01,1252,103.0,18.0,37.0,892.0,199.0,3.0,163,71.0,0.13019169329073482,0.12619808306709265,0.8714057507987221
IND,2017-07-01,1102,72.0,11.0,49.0,795.0,162.0,13.0,104,87.0,0.09437386569872959,0.11978221415607986,0.868421052631579
IND,2017-08-01,1087,59.0,19.0,30.0,810.0,166.0,3.0,128,106.0,0.11775528978840846,0.09935602575896964,0.8978840846366145
IND,2017-09-01,1013,94.0,13.0,34.0,782.0,86.0,4.0,95,58.0,0.09378084896347483,0.13919052319842054,0.8568608094768015
IND,2017-10-01,973,58.0,15.0,87.0,652.0,150.0,11.0,88,121.0,0.09044193216855087,0.1644398766700925,0.8242548818088387
IND,2017-11-01,946,45.0,15.0,45.0,757.0,81.0,3.0,89,59.0,0.09408033826638477,0.1109936575052854,0.8858350951374208
IND,2017-12-01,1096,63.0,9.0,57.0,831.0,119.0,17.0,101,90.0,0.09215328467153285,0.1177007299270073,0.8667883211678832
IND,2018-01-01,1346,132.0,44.0,50.0,941.0,159.0,20.0,154,90.0,0.11441307578008915,0.16790490341753342,0.8172362555720654
IND,2018-02-01,1109,140.0,21.0,54.0,743.0,136.0,15.0,128,91.0,0.11541929666366095,0.19386834986474302,0.7926059513074842
IND,2018-03-01,1292,86.0,19.0,62.0,915.0,201.0,9.0,175,91.0,0.13544891640866874,0.12925696594427244,0.8637770897832817
IND,2018-04-01,1824,73.0,27.0,65.0,1288.0,357.0,14.0,250,128.0,0.13706140350877194,0.09046052631578948,0.9018640350877193
IND,2018-05-01,1485,130.0,38.0,85.0,995.0,212.0,25.0,263,141.0,0.1771043771043771,0.17037037037037037,0.8127946127946128
IND,2018-06-01,1276,84.0,34.0,64.0,886.0,189.0,19.0,185,119.0,0.14498432601880878,0.1426332288401254,0.8424764890282131
IND,2018-07-01,1426,78.0,28.0,60.0,1028.0,204.0,28.0,139,108.0,0.09747545582047686,0.11640953716690042,0.8639551192145862
IND,2018-08-01,1769,86.0,25.0,115.0,1241.0,272.0,30.0,213,195.0,0.12040700960994913,0.12775579423403052,0.8552854720180894
IND,2018-09-01,2040,71.0,14.0,108.0,1411.0,410.0,26.0,155,173.0,0.07598039215686274,0.0946078431372549,0.8926470588235295
IND,2018-10-01,1659,77.0,23.0,105.0,1077.0,355.0,22.0,145,179.0,0.08740204942736589,0.12356841470765521,0.8631705846895721
IND,2018-11-01,1586,82.0,26.0,105.0,1058.0,294.0,21.0,183,173.0,0.11538461538461539,0.1343001261034048,0.8524590163934426
IND,2018-12-01,1835,82.0,13.0,134.0,1281.0,312.0,13.0,131,203.0,0.07138964577656676,0.12479564032697547,0.8681198910081744
IND,2019-01-01,2140,86.0,24.0,112.0,1530.0,372.0,16.0,105,168.0,0.04906542056074766,0.10373831775700934,0.888785046728972
IND,2019-02-01,2330,67.0,25.0,83.0,1785.0,345.0,25.0,166,174.0,0.07124463519313305,0.07510729613733906,0.9141630901287554
IND,2019-03-01,1600,118.0,14.0,84.0,1020.0,325.0,39.0,114,198.0,0.07125,0.135,0.840625
IND,2019-04-01,1862,72.0,27.0,140.0,871.0,722.0,30.0,119,364.0,0.06390977443609022,0.12835660580021482,0.855531686358754
IND,2019-05-01,2022,75.0,27.0,161.0,1049.0,677.0,33.0,157,374.0,0.07764589515331355,0.13006923837784373,0.8536102868447082
IND,2019-06-01,1876,65.0,17.0,128.0,1285.0,353.0,28.0,179,257.0,0.09541577825159915,0.11194029850746269,0.8731343283582089
IND,2019-07-01,2101,72.0,18.0,99.0,1568.0,307.0,37.0,152,251.0,0.07234650166587339,0.08995716325559258,0.8924321751546882
IND,2019-08-01,2165,75.0,13.0,90.0,1545.0,409.0,33.0,143,281.0,0.06605080831408776,0.08221709006928407,0.902540415704388
IND,2019-09-01,1884,86.0,14.0,60.0,1425.0,274.0,25.0,98,172.0,0.05201698513800425,0.08492569002123142,0.9018046709129511
IND,2019-10-01,1831,114.0,26.0,79.0,1352.0,234.0,26.0,134,158.0,0.07318405243036592,0.11960677225559803,0.866193336974331
IND,2019-11-01,1764,73.0,18.0,30.0,1453.0,182.0,8.0,66,82.0,0.03741496598639456,0.06859410430839002,0.9268707482993197
IND,2019-12-01,2032,109.0,11.0,28.0,1678.0,198.0,8.0,77,63.0,0.03789370078740158,0.07283464566929133,0.9232283464566929
IND,2020-01-01,1966,48.0,16.0,32.0,1674.0,176.0,20.0,64,71.0,0.03255340793489318,0.048830111902339775,0.940996948118006
IND,2020-02-01,1517,65.0,9.0,33.0,1263.0,138.0,9.0,117,97.0,0.07712590639419907,0.07053394858272907,0.9235332893869479
IND,2020-03-01,948,83.0,9.0,73.0,612.0,139.0,32.0,100,129.0,0.10548523206751055,0.17405063291139242,0.7921940928270043
IND,2020-04-01,690,125.0,8.0,71.0,202.0,258.0,26.0,115,167.0,0.16666666666666666,0.2956521739130435,0.6666666666666666
IND,2020-05-01,1108,96.0,10.0,49.0,703.0,227.0,23.0,114,108.0,0.10288808664259928,0.13989169675090252,0.8393501805054152
IND,2020-06-01,1450,139.0,8.0,52.0,1064.0,154.0,33.0,196,128.0,0.13517241379310344,0.13724137931034483,0.84
IND,2020-07-01,1419,71.0,11.0,58.0,1116.0,139.0,24.0,111,119.0,0.07822410147991543,0.09866102889358704,0.8844256518675123
IND,2020-08-01,1365,93.0,7.0,38.0,1042.0,161.0,24.0,113,115.0,0.08278388278388278,0.1010989010989011,0.8813186813186813
IND,2020-09-01,2160,98.0,10.0,44.0,1827.0,162.0,19.0,114,104.0,0.05277777777777778,0.07037037037037037,0.9208333333333333
IND,2020-10-01,1972,110.0,13.0,49.0,1639.0,139.0,22.0,112,90.0,0.056795131845841784,0.0872210953346856,0.9016227180527383
IND,2020-11-01,1536,117.0,9.0,49.0,1216.0,126.0,19.0,108,87.0,0.0703125,0.11393229166666667,0.8736979166666666
IND,2020-12-01,1952,81.0,17.0,35.0,1637.0,154.0,28.0,72,74.0,0.036885245901639344,0.06813524590163934,0.9175204918032787
IND,2021-01-01,1598,57.0,14.0,45.0,1339.0,123.0,20.0,61,76.0,0.038172715894868585,0.07259073842302878,0.9148936170212766
IND,2021-02-01,1813,37.0,12.0,28.0,1602.0,96.0,38.0,46,56.0,0.0253723110865968,0.04247104247104247,0.936569222283508
IND,2021-03-01,1707,26.0,9.0,42.0,1443.0,156.0,31.0,92,102.0,0.053895723491505565,0.04510837727006444,0.9367311072056239
IND,2021-04-01,1167,31.0,7.0,66.0,757.0,274.0,32.0,114,175.0,0.09768637532133675,0.08911739502999143,0.8834618680377035
IND,2021-05-01,950,33.0,8.0,60.0,628.0,203.0,18.0,118,148.0,0.12421052631578948,0.10631578947368421,0.8747368421052631
IND,2021-06-01,1490,33.0,11.0,42.0,1279.0,94.0,31.0,79,96.0,0.053020134228187916,0.05771812080536913,0.9214765100671141
IND,2021-07-01,1643,37.0,10.0,42.0,1413.0,112.0,29.0,93,76.0,0.05660377358490566,0.054169202678027994,0.928180158247109
IND,2021-08-01,1628,30.0,20.0,35.0,1384.0,128.0,31.0,85,77.0,0.05221130221130221,0.05221130221130221,0.9287469287469288
IND,2021-09-01,1786,25.0,8.0,24.0,1596.0,99.0,34.0,46,57.0,0.025755879059350503,0.031914893617021274,0.9490481522956327
IND,2021-10-01,1646,42.0,8.0,27.0,1448.0,101.0,20.0,86,53.0,0.05224787363304982,0.04678007290400972,0.9410692588092345
IND,2021-11-01,1159,29.0,14.0,27.0,944.0,112.0,33.0,105,64.0,0.090595340811044,0.060396893874029335,0.911130284728214
IND,2021-12-01,1429,36.0,19.0,27.0,1229.0,85.0,33.0,94,60.0,0.06578026592022393,0.05738278516445067,0.9195241427571729
IND,2022-01-01,1210,36.0,19.0,49.0,935.0,117.0,54.0,88,87.0,0.07272727272727272,0.0859504132231405,0.8694214876033057
IND,2022-02-01,1487,20.0,17.0,61.0,1092.0,251.0,46.0,70,170.0,0.04707464694014795,0.06590450571620712,0.9031607262945528
IND,2022-03-01,1686,29.0,21.0,63.0,1290.0,223.0,60.0,118,157.0,0.06998813760379596,0.06702253855278767,0.8973902728351127
IND,2022-04-01,1545,33.0,16.0,62.0,1213.0,172.0,49.0,97,118.0,0.0627831715210356,0.07184466019417475,0.8964401294498382
IND,2022-05-01,1398,26.0,14.0,50.0,1118.0,144.0,46.0,100,109.0,0.0715307582260372,0.06437768240343347,0.9027181688125894
IND,2022-06-01,2077,35.0,10.0,36.0,1661.0,289.0,46.0,92,73.0,0.04429465575349061,0.038998555609051515,0.9388541165142031
IND,2022-07-01,1726,25.0,6.0,51.0,1496.0,118.0,30.0,49,88.0,0.028389339513325607,0.047508690614136734,0.9351100811123986
IND,2022-08-01,1601,28.0,16.0,40.0,1321.0,158.0,38.0,70,100.0,0.04372267332916927,0.05246720799500312,0.9237976264834479
IND,2022-09-01,1707,20.0,10.0,37.0,1373.0,216.0,51.0,55,131.0,0.03222026947861746,0.03925014645577036,0.9308728763913299
IND,2022-10-01,1245,22.0,5.0,42.0,1020.0,113.0,43.0,52,89.0,0.04176706827309237,0.05542168674698795,0.9100401606425703
IND,2022-11-01,1188,18.0,11.0,28.0,971.0,118.0,42.0,60,66.0,0.050505050505050504,0.047979797979797977,0.9166666666666666
IND,2022-12-01,1350,16.0,10.0,31.0,1136.0,101.0,56.0,38,70.0,0.028148148148148148,0.042222222222222223,0.9162962962962963
IND,2023-01-01,1389,24.0,16.0,42.0,1138.0,108.0,61.0,49,91.0,0.035277177825773935,0.05903527717782577,0.8970482361411087
IND,2023-02-01,1430,10.0,16.0,73.0,1120.0,154.0,57.0,62,127.0,0.043356643356643354,0.06923076923076923,0.8909090909090909
IND,2023-03-01,1866,14.0,9.0,36.0,1555.0,181.0,71.0,51,120.0,0.027331189710610933,0.03161843515541265,0.9303322615219721
IND,2023-04-01,1547,17.0,8.0,46.0,1281.0,142.0,53.0,75,92.0,0.04848093083387201,0.04589528118939883,0.9198448610213316
IND,2023-05-01,1787,61.0,18.0,68.0,1287.0,233.0,120.0,170,162.0,0.09513150531617236,0.08226077224398433,0.8505875769445999
IND,2023-06-01,2249,80.0,11.0,85.0,1713.0,264.0,96.0,143,208.0,0.06358381502890173,0.07825700311249444,0.879057358826145
IND,2023-07-01,2411,89.0,12.0,148.0,1785.0,285.0,92.0,186,252.0,0.07714641227706345,0.10327664869348818,0.8585649108253837
IND,2023-08-01,2098,51.0,5.0,91.0,1637.0,218.0,96.0,120,187.0,0.057197330791229746,0.07006673021925644,0.8841754051477597
IND,2023-09-01,2253,52.0,7.0,86.0,1807.0,221.0,80.0,91,186.0,0.040390590324012425,0.06435863293386596,0.9001331557922769
IND,2023-10-01,1988,32.0,6.0,59.0,1590.0,182.0,119.0,74,149.0,0.03722334004024145,0.04879275653923541,0.8913480885311871
IND,2023-11-01,1749,40.0,15.0,89.0,1295.0,218.0,92.0,94,191.0,0.053744997141223556,0.0823327615780446,0.8650657518582047
IND,2023-12-01,2164,42.0,18.0,93.0,1715.0,174.0,122.0,90,165.0,0.041589648798521256,0.07070240295748614,0.8729205175600739
IND,2024-01-01,2128,50.0,11.0,71.0,1681.0,199.0,116.0,101,167.0,0.047462406015037595,0.06203007518796992,0.8834586466165414
IND,2024-02-01,2651,73.0,10.0,76.0,2164.0,184.0,144.0,81,144.0,0.03055450773293097,0.05997736703130894,0.8857035081101471
IND,2024-03-01,2359,30.0,14.0,83.0,1879.0,185.0,168.0,73,168.0,0.030945315811784654,0.05383637134378974,0.8749470114455278
IND,2024-04-01,1677,46.0,15.0,78.0,1079.0,251.0,208.0,133,188.0,0.07930828861061419,0.0828861061419201,0.793082886106142
IND,2024-05-01,1946,31.0,15.0,99.0,1261.0,345.0,195.0,110,243.0,0.0565262076053443,0.07451181911613566,0.8252826310380267
IND,2024-06-01,2480,36.0,20.0,99.0,1828.0,281.0,216.0,125,237.0,0.05040322580645161,0.0625,0.8504032258064517
IND,2024-07-01,2371,45.0,11.0,81.0,1842.0,213.0,179.0,127,189.0,0.05356389708983551,0.05778152678194855,0.8667229017292282
IND,2024-08-01,3135,35.0,11.0,80.0,2659.0,195.0,155.0,65,167.0,0.02073365231259968,0.04019138755980861,0.9103668261562998
IND,2024-09-01,2480,62.0,9.0,49.0,1997.0,213.0,150.0,92,149.0,0.037096774193548385,0.04838709677419355,0.8911290322580645
IND,2024-10-01,2275,27.0,9.0,86.0,1808.0,229.0,116.0,127,175.0,0.05582417582417582,0.053626373626373625,0.8953846153846153
IND,2024-11-01,1697,52.0,12.0,75.0,1229.0,212.0,117.0,88,153.0,0.05185621685327048,0.08190925162050677,0.849145550972304
IND,2024-12-01,2434,33.0,16.0,57.0,2029.0,161.0,138.0,92,138.0,0.03779786359901397,0.043549712407559574,0.8997534921939194
JAM,2018-01-01,30,4.0,0.0,18.0,4.0,0.0,4.0,27,18.0,0.9,0.7333333333333333,0.13333333333333333
JAM,2018-02-01,20,7.0,0.0,10.0,0.0,2.0,1.0,18,11.0,0.9,0.85,0.1
JAM,2018-03-01,26,5.0,0.0,14.0,2.0,2.0,3.0,25,16.0,0.9615384615384616,0.7307692307692307,0.15384615384615385
JAM,2018-04-01,22,8.0,0.0,11.0,1.0,2.0,0.0,20,12.0,0.9090909090909091,0.8636363636363636,0.13636363636363635
JAM,2018-05-01,12,3.0,0.0,8.0,1.0,0.0,0.0,18,8.0,1.5,0.9166666666666666,0.08333333333333333
JAM,2018-06-01,19,5.0,0.0,8.0,3.0,0.0,3.0,17,8.0,0.8947368421052632,0.6842105263157895,0.15789473684210525
JAM,2018-07-01,16,6.0,0.0,7.0,0.0,1.0,2.0,16,7.0,1.0,0.8125,0.0625
JAM,2018-08-01,26,6.0,0.0,14.0,3.0,2.0,1.0,20,15.0,0.7692307692307693,0.7692307692307693,0.19230769230769232
JAM,2018-09-01,18,5.0,0.0,8.0,2.0,2.0,1.0,14,9.0,0.7777777777777778,0.7222222222222222,0.2222222222222222
JAM,2018-10-01,17,4.0,0.0,9.0,0.0,1.0,3.0,21,10.0,1.2352941176470589,0.7647058823529411,0.058823529411764705
JAM,2018-11-01,17,3.0,0.0,9.0,1.0,4.0,0.0,17,9.0,1.0,0.7058823529411765,0.29411764705882354
JAM,2018-12-01,12,2.0,0.0,8.0,1.0,1.0,0.0,11,8.0,0.9166666666666666,0.8333333333333334,0.16666666666666666
JAM,2019-01-01,40,3.0,0.0,28.0,3.0,3.0,3.0,37,28.0,0.925,0.775,0.15
JAM,2019-02-01,32,7.0,0.0,18.0,1.0,1.0,5.0,27,18.0,0.84375,0.78125,0.0625
JAM,2019-03-01,26,8.0,0.0,13.0,3.0,1.0,1.0,25,13.0,0.9615384615384616,0.8076923076923077,0.15384615384615385
JAM,2019-04-01,30,6.0,0.0,15.0,1.0,2.0,6.0,27,17.0,0.9,0.7,0.1
JAM,2019-05-01,25,5.0,0.0,16.0,1.0,0.0,3.0,16,16.0,0.64,0.84,0.04
JAM,2019-06-01,27,9.0,0.0,15.0,0.0,0.0,3.0,24,15.0,0.8888888888888888,0.8888888888888888,0.0
JAM,2019-07-01,24,4.0,0.0,18.0,0.0,0.0,2.0,26,18.0,1.0833333333333333,0.9166666666666666,0.0
JAM,2019-08-01,23,2.0,0.0,16.0,3.0,0.0,2.0,24,16.0,1.0434782608695652,0.782608695652174,0.13043478260869565
JAM,2019-09-01,21,3.0,0.0,14.0,4.0,0.0,0.0,17,14.0,0.8095238095238095,0.8095238095238095,0.19047619047619047
JAM,2019-10-01,17,4.0,0.0,9.0,1.0,1.0,2.0,9,10.0,0.5294117647058824,0.7647058823529411,0.11764705882352941
JAM,2019-11-01,25,2.0,0.0,20.0,2.0,0.0,1.0,28,20.0,1.12,0.88,0.08
JAM,2019-12-01,23,3.0,0.0,14.0,0.0,0.0,6.0,21,14.0,0.9130434782608695,0.7391304347826086,0.0
JAM,2020-01-01,30,6.0,0.0,17.0,1.0,0.0,6.0,22,17.0,0.7333333333333333,0.7666666666666667,0.03333333333333333
JAM,2020-02-01,26,2.0,0.0,18.0,2.0,3.0,1.0,23,21.0,0.8846153846153846,0.7692307692307693,0.19230769230769232
JAM,2020-03-01,21,10.0,0.0,6.0,1.0,3.0,1.0,18,8.0,0.8571428571428571,0.7619047619047619,0.19047619047619047
JAM,2020-04-01,21,6.0,0.0,12.0,0.0,3.0,0.0,22,13.0,1.0476190476190477,0.8571428571428571,0.14285714285714285
