iso3,year_month,weo_is_annual,weo_current_account_gdp,weo_fiscal_balance_gdp,weo_gdp_growth,weo_gdp_per_capita_ppp,weo_govt_debt_gdp,weo_inflation,weo_unemployment
BRA,2001-08-01,True,-4.445,-3.468,1.39,8527.042,67.331,6.84,10.65
BRA,2001-09-01,True,-4.445,-3.468,1.39,8527.042,67.331,6.84,10.65
BRA,2001-10-01,True,-4.445,-3.468,1.39,8527.042,67.331,6.84,10.65
BRA,2001-11-01,True,-4.445,-3.468,1.39,8527.042,67.331,6.84,10.65
BRA,2001-12-01,True,-4.445,-3.468,1.39,8527.042,67.331,6.84,10.65
BRA,2002-01-01,True,-1.845,-4.149,3.053,8813.197,76.095,8.45,10.64
BRA,2002-02-01,True,-1.845,-4.149,3.053,8813.197,76.095,8.45,10.64
BRA,2002-03-01,True,-1.845,-4.149,3.053,8813.197,76.095,8.45,10.64
BRA,2002-04-01,True,-1.845,-4.149,3.053,8813.197,76.095,8.45,10.64
BRA,2002-05-01,True,-1.845,-4.149,3.053,8813.197,76.095,8.45,10.64
BRA,2002-06-01,True,-1.845,-4.149,3.053,8813.197,76.095,8.45,10.64
BRA,2002-07-01,True,-1.845,-4.149,3.053,8813.197,76.095,8.45,10.64
BRA,2002-08-01,True,-1.845,-4.149,3.053,8813.197,76.095,8.45,10.64
BRA,2002-09-01,True,-1.845,-4.149,3.053,8813.197,76.095,8.45,10.64
BRA,2002-10-01,True,-1.845,-4.149,3.053,8813.197,76.095,8.45,10.64
BRA,2002-11-01,True,-1.845,-4.149,3.053,8813.197,76.095,8.45,10.64
BRA,2002-12-01,True,-1.845,-4.149,3.053,8813.197,76.095,8.45,10.64
BRA,2003-01-01,True,0.393,-5.401,1.141,8982.016,71.514,14.714,11.17
BRA,2003-02-01,True,0.393,-5.401,1.141,8982.016,71.514,14.714,11.17
BRA,2003-03-01,True,0.393,-5.401,1.141,8982.016,71.514,14.714,11.17
BRA,2003-04-01,True,0.393,-5.401,1.141,8982.016,71.514,14.714,11.17
BRA,2003-05-01,True,0.393,-5.401,1.141,8982.016,71.514,14.714,11.17
BRA,2003-06-01,True,0.393,-5.401,1.141,8982.016,71.514,14.714,11.17
BRA,2003-07-01,True,0.393,-5.401,1.141,8982.016,71.514,14.714,11.17
BRA,2003-08-01,True,0.393,-5.401,1.141,8982.016,71.514,14.714,11.17
BRA,2003-09-01,True,0.393,-5.401,1.141,8982.016,71.514,14.714,11.17
BRA,2003-10-01,True,0.393,-5.401,1.141,8982.016,71.514,14.714,11.17
BRA,2003-11-01,True,0.393,-5.401,1.141,8982.016,71.514,14.714,11.17
BRA,2003-12-01,True,0.393,-5.401,1.141,8982.016,71.514,14.714,11.17
BRA,2004-01-01,True,1.339,-2.955,5.76,9643.571,68.025,6.598,10.07
BRA,2004-02-01,True,1.339,-2.955,5.76,9643.571,68.025,6.598,10.07
BRA,2004-03-01,True,1.339,-2.955,5.76,9643.571,68.025,6.598,10.07
BRA,2004-04-01,True,1.339,-2.955,5.76,9643.571,68.025,6.598,10.07
BRA,2004-05-01,True,1.339,-2.955,5.76,9643.571,68.025,6.598,10.07
BRA,2004-06-01,True,1.339,-2.955,5.76,9643.571,68.025,6.598,10.07
BRA,2004-07-01,True,1.339,-2.955,5.76,9643.571,68.025,6.598,10.07
BRA,2004-08-01,True,1.339,-2.955,5.76,9643.571,68.025,6.598,10.07
BRA,2004-09-01,True,1.339,-2.955,5.76,9643.571,68.025,6.598,10.07
BRA,2004-10-01,True,1.339,-2.955,5.76,9643.571,68.025,6.598,10.07
BRA,2004-11-01,True,1.339,-2.955,5.76,9643.571,68.025,6.598,10.07
BRA,2004-12-01,True,1.339,-2.955,5.76,9643.571,68.025,6.598,10.07
BRA,2005-01-01,True,1.31,-3.364,3.202,10151.103,66.969,6.87,10.55
BRA,2005-02-01,True,1.31,-3.364,3.202,10151.103,66.969,6.87,10.55
BRA,2005-03-01,True,1.31,-3.364,3.202,10151.103,66.969,6.87,10.55
BRA,2005-04-01,True,1.31,-3.364,3.202,10151.103,66.969,6.87,10.55
BRA,2005-05-01,True,1.31,-3.364,3.202,10151.103,66.969,6.87,10.55
BRA,2005-06-01,True,1.31,-3.364,3.202,10151.103,66.969,6.87,10.55
BRA,2005-07-01,True,1.31,-3.364,3.202,10151.103,66.969,6.87,10.55
BRA,2005-08-01,True,1.31,-3.364,3.202,10151.103,66.969,6.87,10.55
BRA,2005-09-01,True,1.31,-3.364,3.202,10151.103,66.969,6.87,10.55
BRA,2005-10-01,True,1.31,-3.364,3.202,10151.103,66.969,6.87,10.55
BRA,2005-11-01,True,1.31,-3.364,3.202,10151.103,66.969,6.87,10.55
BRA,2005-12-01,True,1.31,-3.364,3.202,10151.103,66.969,6.87,10.55
BRA,2006-01-01,True,0.973,-4.868,3.962,10761.746,64.599,4.184,9.69
BRA,2006-02-01,True,0.973,-4.868,3.962,10761.746,64.599,4.184,9.69
BRA,2006-03-01,True,0.973,-4.868,3.962,10761.746,64.599,4.184,9.69
BRA,2006-04-01,True,0.973,-4.868,3.962,10761.746,64.599,4.184,9.69
BRA,2006-05-01,True,0.973,-4.868,3.962,10761.746,64.599,4.184,9.69
BRA,2006-06-01,True,0.973,-4.868,3.962,10761.746,64.599,4.184,9.69
BRA,2006-07-01,True,0.973,-4.868,3.962,10761.746,64.599,4.184,9.69
BRA,2006-08-01,True,0.973,-4.868,3.962,10761.746,64.599,4.184,9.69
BRA,2006-09-01,True,0.973,-4.868,3.962,10761.746,64.599,4.184,9.69
BRA,2006-10-01,True,0.973,-4.868,3.962,10761.746,64.599,4.184,9.69
BRA,2006-11-01,True,0.973,-4.868,3.962,10761.746,64.599,4.184,9.69
BRA,2006-12-01,True,0.973,-4.868,3.962,10761.746,64.599,4.184,9.69
BRA,2007-01-01,True,-0.197,-2.66,6.07,11605.183,63.025,3.641,9.28
BRA,2007-02-01,True,-0.197,-2.66,6.07,11605.183,63.025,3.641,9.28
BRA,2007-03-01,True,-0.197,-2.66,6.07,11605.183,63.025,3.641,9.28
BRA,2007-04-01,True,-0.197,-2.66,6.07,11605.183,63.025,3.641,9.28
BRA,2007-05-01,True,-0.197,-2.66,6.07,11605.183,63.025,3.641,9.28
BRA,2007-06-01,True,-0.197,-2.66,6.07,11605.183,63.025,3.641,9.28
BRA,2007-07-01,True,-0.197,-2.66,6.07,11605.183,63.025,3.641,9.28
BRA,2007-08-01,True,-0.197,-2.66,6.07,11605.183,63.025,3.641,9.28
BRA,2007-09-01,True,-0.197,-2.66,6.07,11605.183,63.025,3.641,9.28
BRA,2007-10-01,True,-0.197,-2.66,6.07,11605.183,63.025,3.641,9.28
BRA,2007-11-01,True,-0.197,-2.66,6.07,11605.183,63.025,3.641,9.28
BRA,2007-12-01,True,-0.197,-2.66,6.07,11605.183,63.025,3.641,9.28
BRA,2008-01-01,True,-2.099,-2.393,5.094,12309.433,61.42,5.678,8.27
BRA,2008-02-01,True,-2.099,-2.393,5.094,12309.433,61.42,5.678,8.27
BRA,2008-03-01,True,-2.099,-2.393,5.094,12309.433,61.42,5.678,8.27
BRA,2008-04-01,True,-2.099,-2.393,5.094,12309.433,61.42,5.678,8.27
BRA,2008-05-01,True,-2.099,-2.393,5.094,12309.433,61.42,5.678,8.27
BRA,2008-06-01,True,-2.099,-2.393,5.094,12309.433,61.42,5.678,8.27
BRA,2008-07-01,True,-2.099,-2.393,5.094,12309.433,61.42,5.678,8.27
BRA,2008-08-01,True,-2.099,-2.393,5.094,12309.433,61.42,5.678,8.27
BRA,2008-09-01,True,-2.099,-2.393,5.094,12309.433,61.42,5.678,8.27
BRA,2008-10-01,True,-2.099,-2.393,5.094,12309.433,61.42,5.678,8.27
BRA,2008-11-01,True,-2.099,-2.393,5.094,12309.433,61.42,5.678,8.27
BRA,2008-12-01,True,-2.099,-2.393,5.094,12309.433,61.42,5.678,8.27
BRA,2009-01-01,True,-1.757,-4.23,-0.126,12252.012,64.702,4.888,9.42
BRA,2009-02-01,True,-1.757,-4.23,-0.126,12252.012,64.702,4.888,9.42
BRA,2009-03-01,True,-1.757,-4.23,-0.126,12252.012,64.702,4.888,9.42
BRA,2009-04-01,True,-1.757,-4.23,-0.126,12252.012,64.702,4.888,9.42
BRA,2009-05-01,True,-1.757,-4.23,-0.126,12252.012,64.702,4.888,9.42
BRA,2009-06-01,True,-1.757,-4.23,-0.126,12252.012,64.702,4.888,9.42
BRA,2009-07-01,True,-1.757,-4.23,-0.126,12252.012,64.702,4.888,9.42
BRA,2009-08-01,True,-1.757,-4.23,-0.126,12252.012,64.702,4.888,9.42
BRA,2009-09-01,True,-1.757,-4.23,-0.126,12252.012,64.702,4.888,9.42
BRA,2009-10-01,True,-1.757,-4.23,-0.126,12252.012,64.702,4.888,9.42
BRA,2009-11-01,True,-1.757,-4.23,-0.126,12252.012,64.702,4.888,9.42
BRA,2009-12-01,True,-1.757,-4.23,-0.126,12252.012,64.702,4.888,9.42
BRA,2010-01-01,True,-3.926,-3.554,7.528,13226.64,62.433,5.039,8.034
BRA,2010-02-01,True,-3.926,-3.554,7.528,13226.64,62.433,5.039,8.034
BRA,2010-03-01,True,-3.926,-3.554,7.528,13226.64,62.433,5.039,8.034
BRA,2010-04-01,True,-3.926,-3.554,7.528,13226.64,62.433,5.039,8.034
BRA,2010-05-01,True,-3.926,-3.554,7.528,13226.64,62.433,5.039,8.034
BRA,2010-06-01,True,-3.926,-3.554,7.528,13226.64,62.433,5.039,8.034
BRA,2010-07-01,True,-3.926,-3.554,7.528,13226.64,62.433,5.039,8.034
BRA,2010-08-01,True,-3.926,-3.554,7.528,13226.64,62.433,5.039,8.034
BRA,2010-09-01,True,-3.926,-3.554,7.528,13226.64,62.433,5.039,8.034
BRA,2010-10-01,True,-3.926,-3.554,7.528,13226.64,62.433,5.039,8.034
BRA,2010-11-01,True,-3.926,-3.554,7.528,13226.64,62.433,5.039,8.034
BRA,2010-12-01,True,-3.926,-3.554,7.528,13226.64,62.433,5.039,8.034
BRA,2011-01-01,True,-3.197,-2.741,3.974,13935.215,60.634,6.636,7.58
BRA,2011-02-01,True,-3.197,-2.741,3.974,13935.215,60.634,6.636,7.58
BRA,2011-03-01,True,-3.197,-2.741,3.974,13935.215,60.634,6.636,7.58
BRA,2011-04-01,True,-3.197,-2.741,3.974,13935.215,60.634,6.636,7.58
BRA,2011-05-01,True,-3.197,-2.741,3.974,13935.215,60.634,6.636,7.58
BRA,2011-06-01,True,-3.197,-2.741,3.974,13935.215,60.634,6.636,7.58
BRA,2011-07-01,True,-3.197,-2.741,3.974,13935.215,60.634,6.636,7.58
BRA,2011-08-01,True,-3.197,-2.741,3.974,13935.215,60.634,6.636,7.58
BRA,2011-09-01,True,-3.197,-2.741,3.974,13935.215,60.634,6.636,7.58
BRA,2011-10-01,True,-3.197,-2.741,3.974,13935.215,60.634,6.636,7.58
BRA,2011-11-01,True,-3.197,-2.741,3.974,13935.215,60.634,6.636,7.58
BRA,2011-12-01,True,-3.197,-2.741,3.974,13935.215,60.634,6.636,7.58
BRA,2012-01-01,True,-3.761,-2.351,1.921,14356.717,61.614,5.404,6.9
BRA,2012-02-01,True,-3.761,-2.351,1.921,14356.717,61.614,5.404,6.9
BRA,2012-03-01,True,-3.761,-2.351,1.921,14356.717,61.614,5.404,6.9
BRA,2012-04-01,True,-3.761,-2.351,1.921,14356.717,61.614,5.404,6.9
BRA,2012-05-01,True,-3.761,-2.351,1.921,14356.717,61.614,5.404,6.9
BRA,2012-06-01,True,-3.761,-2.351,1.921,14356.717,61.614,5.404,6.9
BRA,2012-07-01,True,-3.761,-2.351,1.921,14356.717,61.614,5.404,6.9
BRA,2012-08-01,True,-3.761,-2.351,1.921,14356.717,61.614,5.404,6.9
BRA,2012-09-01,True,-3.761,-2.351,1.921,14356.717,61.614,5.404,6.9
BRA,2012-10-01,True,-3.761,-2.351,1.921,14356.717,61.614,5.404,6.9
BRA,2012-11-01,True,-3.761,-2.351,1.921,14356.717,61.614,5.404,6.9
BRA,2012-12-01,True,-3.761,-2.351,1.921,14356.717,61.614,5.404,6.9
BRA,2013-01-01,True,-3.576,-3.422,3.005,14922.341,59.595,6.204,7.175
BRA,2013-02-01,True,-3.576,-3.422,3.005,14922.341,59.595,6.204,7.175
BRA,2013-03-01,True,-3.576,-3.422,3.005,14922.341,59.595,6.204,7.175
BRA,2013-04-01,True,-3.576,-3.422,3.005,14922.341,59.595,6.204,7.175
BRA,2013-05-01,True,-3.576,-3.422,3.005,14922.341,59.595,6.204,7.175
BRA,2013-06-01,True,-3.576,-3.422,3.005,14922.341,59.595,6.204,7.175
BRA,2013-07-01,True,-3.576,-3.422,3.005,14922.341,59.595,6.204,7.175
BRA,2013-08-01,True,-3.576,-3.422,3.005,14922.341,59.595,6.204,7.175
BRA,2013-09-01,True,-3.576,-3.422,3.005,14922.341,59.595,6.204,7.175
BRA,2013-10-01,True,-3.576,-3.422,3.005,14922.341,59.595,6.204,7.175
BRA,2013-11-01,True,-3.576,-3.422,3.005,14922.341,59.595,6.204,7.175
BRA,2013-12-01,True,-3.576,-3.422,3.005,14922.341,59.595,6.204,7.175
BRA,2014-01-01,True,-4.499,-6.275,0.504,15138.365,61.617,6.329,6.875
BRA,2014-02-01,True,-4.499,-6.275,0.504,15138.365,61.617,6.329,6.875
BRA,2014-03-01,True,-4.499,-6.275,0.504,15138.365,61.617,6.329,6.875
BRA,2014-04-01,True,-4.499,-6.275,0.504,15138.365,61.617,6.329,6.875
BRA,2014-05-01,True,-4.499,-6.275,0.504,15138.365,61.617,6.329,6.875
BRA,2014-06-01,True,-4.499,-6.275,0.504,15138.365,61.617,6.329,6.875
BRA,2014-07-01,True,-4.499,-6.275,0.504,15138.365,61.617,6.329,6.875
BRA,2014-08-01,True,-4.499,-6.275,0.504,15138.365,61.617,6.329,6.875
BRA,2014-09-01,True,-4.499,-6.275,0.504,15138.365,61.617,6.329,6.875
BRA,2014-10-01,True,-4.499,-6.275,0.504,15138.365,61.617,6.329,6.875
BRA,2014-11-01,True,-4.499,-6.275,0.504,15138.365,61.617,6.329,6.875
BRA,2014-12-01,True,-4.499,-6.275,0.504,15138.365,61.617,6.329,6.875
BRA,2015-01-01,True,-3.523,-9.281,-3.546,14621.149,71.73,9.03,8.625
BRA,2015-02-01,True,-3.523,-9.281,-3.546,14621.149,71.73,9.03,8.625
BRA,2015-03-01,True,-3.523,-9.281,-3.546,14621.149,71.73,9.03,8.625
BRA,2015-04-01,True,-3.523,-9.281,-3.546,14621.149,71.73,9.03,8.625
BRA,2015-05-01,True,-3.523,-9.281,-3.546,14621.149,71.73,9.03,8.625
BRA,2015-06-01,True,-3.523,-9.281,-3.546,14621.149,71.73,9.03,8.625
BRA,2015-07-01,True,-3.523,-9.281,-3.546,14621.149,71.73,9.03,8.625
BRA,2015-08-01,True,-3.523,-9.281,-3.546,14621.149,71.73,9.03,8.625
BRA,2015-09-01,True,-3.523,-9.281,-3.546,14621.149,71.73,9.03,8.625
BRA,2015-10-01,True,-3.523,-9.281,-3.546,14621.149,71.73,9.03,8.625
BRA,2015-11-01,True,-3.523,-9.281,-3.546,14621.149,71.73,9.03,8.625
BRA,2015-12-01,True,-3.523,-9.281,-3.546,14621.149,71.73,9.03,8.625
BRA,2016-01-01,True,-1.699,-7.991,-3.276,14173.734,77.422,8.74,11.6
BRA,2016-02-01,True,-1.699,-7.991,-3.276,14173.734,77.422,8.74,11.6
BRA,2016-03-01,True,-1.699,-7.991,-3.276,14173.734,77.422,8.74,11.6
BRA,2016-04-01,True,-1.699,-7.991,-3.276,14173.734,77.422,8.74,11.6
BRA,2016-05-01,True,-1.699,-7.991,-3.276,14173.734,77.422,8.74,11.6
BRA,2016-06-01,True,-1.699,-7.991,-3.276,14173.734,77.422,8.74,11.6
BRA,2016-07-01,True,-1.699,-7.991,-3.276,14173.734,77.422,8.74,11.6
BRA,2016-08-01,True,-1.699,-7.991,-3.276,14173.734,77.422,8.74,11.6
BRA,2016-09-01,True,-1.699,-7.991,-3.276,14173.734,77.422,8.74,11.6
BRA,2016-10-01,True,-1.699,-7.991,-3.276,14173.734,77.422,8.74,11.6
BRA,2016-11-01,True,-1.699,-7.991,-3.276,14173.734,77.422,8.74,11.6
BRA,2016-12-01,True,-1.699,-7.991,-3.276,14173.734,77.422,8.74,11.6
BRA,2017-01-01,True,-1.224,-7.97,1.323,14523.0,82.745,3.446,12.85
BRA,2017-02-01,True,-1.224,-7.97,1.323,14523.0,82.745,3.446,12.85
BRA,2017-03-01,True,-1.224,-7.97,1.323,14523.0,82.745,3.446,12.85
BRA,2017-04-01,True,-1.224,-7.97,1.323,14523.0,82.745,3.446,12.85
BRA,2017-05-01,True,-1.224,-7.97,1.323,14523.0,82.745,3.446,12.85
BRA,2017-06-01,True,-1.224,-7.97,1.323,14523.0,82.745,3.446,12.85
BRA,2017-07-01,True,-1.224,-7.97,1.323,14523.0,82.745,3.446,12.85
BRA,2017-08-01,True,-1.224,-7.97,1.323,14523.0,82.745,3.446,12.85
BRA,2017-09-01,True,-1.224,-7.97,1.323,14523.0,82.745,3.446,12.85
BRA,2017-10-01,True,-1.224,-7.97,1.323,14523.0,82.745,3.446,12.85
BRA,2017-11-01,True,-1.224,-7.97,1.323,14523.0,82.745,3.446,12.85
BRA,2017-12-01,True,-1.224,-7.97,1.323,14523.0,82.745,3.446,12.85
BRA,2018-01-01,True,-2.808,-6.99,1.784,15432.162,84.777,3.665,12.375
BRA,2018-02-01,True,-2.808,-6.99,1.784,15432.162,84.777,3.665,12.375
BRA,2018-03-01,True,-2.808,-6.99,1.784,15432.162,84.777,3.665,12.375
BRA,2018-04-01,True,-2.808,-6.99,1.784,15432.162,84.777,3.665,12.375
BRA,2018-05-01,True,-2.808,-6.99,1.784,15432.162,84.777,3.665,12.375
BRA,2018-06-01,True,-2.808,-6.99,1.784,15432.162,84.777,3.665,12.375
BRA,2018-07-01,True,-2.808,-6.99,1.784,15432.162,84.777,3.665,12.375
BRA,2018-08-01,True,-2.808,-6.99,1.784,15432.162,84.777,3.665,12.375
BRA,2018-09-01,True,-2.808,-6.99,1.784,15432.162,84.777,3.665,12.375
BRA,2018-10-01,True,-2.808,-6.99,1.784,15432.162,84.777,3.665,12.375
BRA,2018-11-01,True,-2.808,-6.99,1.784,15432.162,84.777,3.665,12.375
BRA,2018-12-01,True,-2.808,-6.99,1.784,15432.162,84.777,3.665,12.375
BRA,2019-01-01,True,-3.47,-4.859,1.221,16035.469,87.118,3.733,11.975
BRA,2019-02-01,True,-3.47,-4.859,1.221,16035.469,87.118,3.733,11.975
BRA,2019-03-01,True,-3.47,-4.859,1.221,16035.469,87.118,3.733,11.975
BRA,2019-04-01,True,-3.47,-4.859,1.221,16035.469,87.118,3.733,11.975
BRA,2019-05-01,True,-3.47,-4.859,1.221,16035.469,87.118,3.733,11.975
BRA,2019-06-01,True,-3.47,-4.859,1.221,16035.469,87.118,3.733,11.975
BRA,2019-07-01,True,-3.47,-4.859,1.221,16035.469,87.118,3.733,11.975
BRA,2019-08-01,True,-3.47,-4.859,1.221,16035.469,87.118,3.733,11.975
BRA,2019-09-01,True,-3.47,-4.859,1.221,16035.469,87.118,3.733,11.975
BRA,2019-10-01,True,-3.47,-4.859,1.221,16035.469,87.118,3.733,11.975
BRA,2019-11-01,True,-3.47,-4.859,1.221,16035.469,87.118,3.733,11.975
BRA,2019-12-01,True,-3.47,-4.859,1.221,16035.469,87.118,3.733,11.975
BRA,2020-01-01,True,-1.688,-11.637,-3.277,16062.817,96.007,3.212,13.775
BRA,2020-02-01,True,-1.688,-11.637,-3.277,16062.817,96.007,3.212,13.775
BRA,2020-03-01,True,-1.688,-11.637,-3.277,16062.817,96.007,3.212,13.775
BRA,2020-04-01,True,-1.688,-11.637,-3.277,16062.817,96.007,3.212,13.775
BRA,2020-05-01,True,-1.688,-11.637,-3.277,16062.817,96.007,3.212,13.775
BRA,2020-06-01,True,-1.688,-11.637,-3.277,16062.817,96.007,3.212,13.775
BRA,2020-07-01,True,-1.688,-11.637,-3.277,16062.817,96.007,3.212,13.775
BRA,2020-08-01,True,-1.688,-11.637,-3.277,16062.817,96.007,3.212,13.775
BRA,2020-09-01,True,-1.688,-11.637,-3.277,16062.817,96.007,3.212,13.775
BRA,2020-10-01,True,-1.688,-11.637,-3.277,16062.817,96.007,3.212,13.775
BRA,2020-11-01,True,-1.688,-11.637,-3.277,16062.817,96.007,3.212,13.775
BRA,2020-12-01,True,-1.688,-11.637,-3.277,16062.817,96.007,3.212,13.775
BRA,2021-01-01,True,-2.419,-2.631,4.763,18028.1,88.934,8.302,13.225
BRA,2021-02-01,True,-2.419,-2.631,4.763,18028.1,88.934,8.302,13.225
BRA,2021-03-01,True,-2.419,-2.631,4.763,18028.1,88.934,8.302,13.225
BRA,2021-04-01,True,-2.419,-2.631,4.763,18028.1,88.934,8.302,13.225
BRA,2021-05-01,True,-2.419,-2.631,4.763,18028.1,88.934,8.302,13.225
BRA,2021-06-01,True,-2.419,-2.631,4.763,18028.1,88.934,8.302,13.225
BRA,2021-07-01,True,-2.419,-2.631,4.763,18028.1,88.934,8.302,13.225
BRA,2021-08-01,True,-2.419,-2.631,4.763,18028.1,88.934,8.302,13.225
BRA,2021-09-01,True,-2.419,-2.631,4.763,18028.1,88.934,8.302,13.225
BRA,2021-10-01,True,-2.419,-2.631,4.763,18028.1,88.934,8.302,13.225
BRA,2021-11-01,True,-2.419,-2.631,4.763,18028.1,88.934,8.302,13.225
BRA,2021-12-01,True,-2.419,-2.631,4.763,18028.1,88.934,8.302,13.225
BRA,2022-01-01,True,-2.16,-3.965,3.017,19821.227,83.939,9.28,9.25
BRA,2022-02-01,True,-2.16,-3.965,3.017,19821.227,83.939,9.28,9.25
BRA,2022-03-01,True,-2.16,-3.965,3.017,19821.227,83.939,9.28,9.25
BRA,2022-04-01,True,-2.16,-3.965,3.017,19821.227,83.939,9.28,9.25
BRA,2022-05-01,True,-2.16,-3.965,3.017,19821.227,83.939,9.28,9.25
BRA,2022-06-01,True,-2.16,-3.965,3.017,19821.227,83.939,9.28,9.25
BRA,2022-07-01,True,-2.16,-3.965,3.017,19821.227,83.939,9.28,9.25
BRA,2022-08-01,True,-2.16,-3.965,3.017,19821.227,83.939,9.28,9.25
BRA,2022-09-01,True,-2.16,-3.965,3.017,19821.227,83.939,9.28,9.25
BRA,2022-10-01,True,-2.16,-3.965,3.017,19821.227,83.939,9.28,9.25
BRA,2022-11-01,True,-2.16,-3.965,3.017,19821.227,83.939,9.28,9.25
BRA,2022-12-01,True,-2.16,-3.965,3.017,19821.227,83.939,9.28,9.25
BRA,2023-01-01,True,-1.275,-7.712,3.242,21137.486,84.001,4.594,7.975
BRA,2023-02-01,True,-1.275,-7.712,3.242,21137.486,84.001,4.594,7.975
BRA,2023-03-01,True,-1.275,-7.712,3.242,21137.486,84.001,4.594,7.975
BRA,2023-04-01,True,-1.275,-7.712,3.242,21137.486,84.001,4.594,7.975
BRA,2023-05-01,True,-1.275,-7.712,3.242,21137.486,84.001,4.594,7.975
BRA,2023-06-01,True,-1.275,-7.712,3.242,21137.486,84.001,4.594,7.975
BRA,2023-07-01,True,-1.275,-7.712,3.242,21137.486,84.001,4.594,7.975
BRA,2023-08-01,True,-1.275,-7.712,3.242,21137.486,84.001,4.594,7.975
BRA,2023-09-01,True,-1.275,-7.712,3.242,21137.486,84.001,4.594,7.975
BRA,2023-10-01,True,-1.275,-7.712,3.242,21137.486,84.001,4.594,7.975
BRA,2023-11-01,True,-1.275,-7.712,3.242,21137.486,84.001,4.594,7.975
BRA,2023-12-01,True,-1.275,-7.712,3.242,21137.486,84.001,4.594,7.975
BRA,2024-01-01,True,-2.656,-6.19,3.396,22304.24,87.284,4.367,6.925
BRA,2024-02-01,True,-2.656,-6.19,3.396,22304.24,87.284,4.367,6.925
BRA,2024-03-01,True,-2.656,-6.19,3.396,22304.24,87.284,4.367,6.925
BRA,2024-04-01,True,-2.656,-6.19,3.396,22304.24,87.284,4.367,6.925
BRA,2024-05-01,True,-2.656,-6.19,3.396,22304.24,87.284,4.367,6.925
BRA,2024-06-01,True,-2.656,-6.19,3.396,22304.24,87.284,4.367,6.925
BRA,2024-07-01,True,-2.656,-6.19,3.396,22304.24,87.284,4.367,6.925
BRA,2024-08-01,True,-2.656,-6.19,3.396,22304.24,87.284,4.367,6.925
BRA,2024-09-01,True,-2.656,-6.19,3.396,22304.24,87.284,4.367,6.925
BRA,2024-10-01,True,-2.656,-6.19,3.396,22304.24,87.284,4.367,6.925
BRA,2024-11-01,True,-2.656,-6.19,3.396,22304.24,87.284,4.367,6.925
BRA,2024-12-01,True,-2.656,-6.19,3.396,22304.24,87.284,4.367,6.925
COL,2000-01-01,True,0.852,-2.937,2.925,11033.257,37.988,9.218,13.325
COL,2000-02-01,True,0.852,-2.937,2.925,11033.257,37.988,9.218,13.325
COL,2000-03-01,True,0.852,-2.937,2.925,11033.257,37.988,9.218,13.325
COL,2000-04-01,True,0.852,-2.937,2.925,11033.257,37.988,9.218,13.325
COL,2000-05-01,True,0.852,-2.937,2.925,11033.257,37.988,9.218,13.325
COL,2000-06-01,True,0.852,-2.937,2.925,11033.257,37.988,9.218,13.325
COL,2000-07-01,True,0.852,-2.937,2.925,11033.257,37.988,9.218,13.325
COL,2000-08-01,True,0.852,-2.937,2.925,11033.257,37.988,9.218,13.325
COL,2000-09-01,True,0.852,-2.937,2.925,11033.257,37.988,9.218,13.325
COL,2000-10-01,True,0.852,-2.937,2.925,11033.257,37.988,9.218,13.325
COL,2000-11-01,True,0.852,-2.937,2.925,11033.257,37.988,9.218,13.325
COL,2000-12-01,True,0.852,-2.937,2.925,11033.257,37.988,9.218,13.325
COL,2001-01-01,True,-1.066,-2.709,1.678,11076.007,41.095,7.958,14.975
COL,2001-02-01,True,-1.066,-2.709,1.678,11076.007,41.095,7.958,14.975
COL,2001-03-01,True,-1.066,-2.709,1.678,11076.007,41.095,7.958,14.975
COL,2001-04-01,True,-1.066,-2.709,1.678,11076.007,41.095,7.958,14.975
COL,2001-05-01,True,-1.066,-2.709,1.678,11076.007,41.095,7.958,14.975
COL,2001-06-01,True,-1.066,-2.709,1.678,11076.007,41.095,7.958,14.975
COL,2001-07-01,True,-1.066,-2.709,1.678,11076.007,41.095,7.958,14.975
COL,2001-08-01,True,-1.066,-2.709,1.678,11076.007,41.095,7.958,14.975
COL,2001-09-01,True,-1.066,-2.709,1.678,11076.007,41.095,7.958,14.975
COL,2001-10-01,True,-1.066,-2.709,1.678,11076.007,41.095,7.958,14.975
COL,2001-11-01,True,-1.066,-2.709,1.678,11076.007,41.095,7.958,14.975
COL,2001-12-01,True,-1.066,-2.709,1.678,11076.007,41.095,7.958,14.975
COL,2002-01-01,True,-1.324,-3.452,2.504,11211.881,47.545,6.35,15.583
COL,2002-02-01,True,-1.324,-3.452,2.504,11211.881,47.545,6.35,15.583
COL,2002-03-01,True,-1.324,-3.452,2.504,11211.881,47.545,6.35,15.583
COL,2002-04-01,True,-1.324,-3.452,2.504,11211.881,47.545,6.35,15.583
COL,2002-05-01,True,-1.324,-3.452,2.504,11211.881,47.545,6.35,15.583
COL,2002-06-01,True,-1.324,-3.452,2.504,11211.881,47.545,6.35,15.583
COL,2002-07-01,True,-1.324,-3.452,2.504,11211.881,47.545,6.35,15.583
COL,2002-08-01,True,-1.324,-3.452,2.504,11211.881,47.545,6.35,15.583
COL,2002-09-01,True,-1.324,-3.452,2.504,11211.881,47.545,6.35,15.583
COL,2002-10-01,True,-1.324,-3.452,2.504,11211.881,47.545,6.35,15.583
COL,2002-11-01,True,-1.324,-3.452,2.504,11211.881,47.545,6.35,15.583
COL,2002-12-01,True,-1.324,-3.452,2.504,11211.881,47.545,6.35,15.583
